,label,text
4039,1, apne bf se karwai m ne zabrdast chudai or mera husband pas sota reh gaya full maze kiyenmeri video k liye zyada se zyada retxexxa
4041,1,regarding greater health. chudai 
4043,1, u r right % priya
4045,1, jaaan yeh sochte hai ki ladkiya baat karti hai to woh lesbian hai. bola to isne sab ladxexxa 
4047,1, koi aur ladka bhi hai aisa jo aapni behan ki chudai iss tehra se karwana chata ho mai uski behan ki chudai karoungaxfxfxxc httxexxa
4049,1, woowww fuck me
4051,1, mmmmm aisi jabardast chudai hi pasand hai mujhe mmmmm pelo dear jor jor se meri randi chut
4053,1, good night .chudai hindu man xexxa
4055,1, jitni dewangi sy chosain gi hum itny hi mazy chudai mily to maza aata ha
4057,1, aaj kis kis ne chudai ki hai 
4059,0,xexaxaaxexaxaxexaxbcxexaxbxexaxbxexaxa xexaxadxexaxbexexaxadxexax xexaxxexaxb xexaxabxexaxdxexaxbxexax xexaxbxexaxdxexaxaaxexaxbxexaxdxexaxae xexaxaxexaxbxexaxaxexaxxexaxf xexaxxexaxbfxexaxafxexaxbe antarvasna indian sex kahani 
4061,1, mast boobs hai
4063,1, tu soja teri maa or main to raat bhar chudai karenge. good nightxfxfxxxfxfxxxfxfxx
4065,1, besharm chudai xfxfxxc 
4069,0, come i like hindu man
4071,1, hindu chudai man 
4073,0,naari woman is best all jagah
4075,1, hindu chudai man 
4079,1, mmmmmm mast jabardast chudai large ho app dear mmmmm
4081,1, aap tere ko mera bahon main lekar khade ho kar chudai karta hu dekh aise tere ko kutta jaise aj chodun ga meri jaan
4083,1, ufffffff.....chudai ho to aisixfxfxxbbxfxfxxbbxfxfxxbbxfxfxxbb 
4085,0, ok ji raat ko aao
4087,1, kal raat ki mast chudai 
4089,1, chudai ke bare mai sea plane mai soch sakte ho cd accha banega
4095,1, chusai ka nhi hai chudai ka to hai na mood hai..aa jao
4101,1, ok aaajo lund pe
4103,1, ye randi burchodi chinal dost ki sanskari biwi mal hi sali kya lund chusti hi rand jaise hamre lund ki bhukhixexxa
4105,1, itne pyar se chodungaa... ki chudai se pyar ho jaaega tmhe xfxfxxuuuufffffff 
4107,1,hijab chudai hindu man xexxa 
4109,1, aaaahhhh meri gand itni zor se meri gand ki chudai kro gy to meri poti kinaray py ajaye ge xfxfxxxfxfxxxfxfxx
4111,1, aisa kya karo aur chut ki size ke baare me bhi bolti hai
4115,1, oh omg kiya chudai pakda hai 
4117,1, or tab hum teri did i ki chudai karta ha jab tere jija tujhe pelta ha xfxfxx
4119,1, niche bhi mast hai chut
4121,1, chudai karwalo badan garam ho jaiga
4123,1, hindu chudai man 
4125,1, maderjat sali mere lund ka pani piyegi n moot bhi piyegi nahayegi bhi sali ko apni paltu kutiya baxexxa 
4127,1, mai aajaun chudai ki thamanna hai 
4129,1, kon chus raha hai yaha chut? muaaaaah flying kiss hoti hai dear
4131,0, a thread of date venues in london. continuous
4133,1, your a moany cunt xfxfxxxfxfxx back to the benefits for you xfxfxxxfxfxx
4135,1, still was a laugh last time bro and check dms and ill bring my ps so u can chall some cuntsxexxa 
4137,1,that lloyd russell sounds like a right cunt
4139,1, hahahahaha cant take this cunt seriously anymore thierry on wii fuck sake man 
4141,1, trump called his sexualassault accuser a cunt. racist imbeciles voted for him anyway and axexxa 
4143,0, where would you like me to put it. xfxfxxxfxfxxxfxfxx
4145,0, lmaooooo why are people that arent in my life anymore still slagging me off xfxfxaxaxfxfxfxbcxexxdxexxxefxbxfxfxfxaxaxfxfxfxbcxexxdxexxxefxbxfxfxfxaxaxfxfxfxbcxexxdxexxxefxbxf get a fucking grip you bitxexxa
4147,1,there is no better woman than who always keeps her cunt fully shaved. 
4149,0,bhool na mat main wapas aa raha hoon
4151,1, aye nae bother dae that over here and thatl get sent right inty the burds groupchat afore you blink and theyre fuckin tearin uxexxa
4153,0, you could have humoured. its away now. xfxfxxxfxfxx
4155,1, getting my cunt trashed last nights bamff and hungerff see full vid on hungerff xtube feed doble punch vers ff hxexxa
4157,1, what a fucking cunt manhatten 
4159,0,some cunt throw them in the river. thismorning
4161,1, i like to use the phrase xexxcbusy cuntxexxd for people like this.
4163,1, fuck carl anyway hexexxs a cunt
4167,0,the irony that utd and mourinho whining about city xexxcover celebratingxexxd when utd spent the past years being the moxexxa 
4169,1, youre cut that navs an ugly cunt too but he can pull
4171,1, swear to fuck am the most unlucky cunt on this planet
4173,1, im certainly not lil but i can definitely pound your cunt.
4175,1,im furious this cunt is an abuser 
4177,0,sahi hai ha ha ha
4179,1, its hit n miss with call centres youre either gna get that foreign cunt who can barely speak english or that one thats anxexxa
4181,1, release the album lazy cunt 
4183,1, the little cunt played us all
4185,1, good morning everyone except that cunt raiola 
4189,1,anyone who constantly talks about bitcoin is a cunt.
4191,1, its merry christmas you vapid cunt.
4193,1, you changednnno you turned into a cunt man
4195,1, if he was so fucken good and decent hes still be a senator put thexexxa 
4197,1, fuck you and your transphobic sexist and downright appalling views of how women should live theirxexxa 
4199,1, ugh. why cant my tweets blow up like yours you fucking cunt
4201,1, bitch wasnt crying when she held that kid down though. dumb cunt
4203,1, australians say the word cunt just as we say fuck so causally. give him a break.
4207,1, we need an intervention to get puppers away from that fat cunt before she kills him.
4209,0, im taxing that cuntnnxfxfxxbxcxa skype dommesxfxfxxbnn 
4211,1, zaha all day... mins sec in... the cunt needs putting through a wood chipper.xexxa 
4213,1, fucking try me cunt
4215,1, shutup u fucking cunt.
4217,0, when censoring my tweet from saying xexxca cuntxexxd to xexxca bit of a knobxexxd i ended up tweeting out a typo. so what did we learn txexxa
4223,0,i just heard that pyrocynical said the resident evil chainsaw controller is the single worst invention in the hisxexxa 
4227,1,raulix is a very real cunt
4229,1, shut ur fucking gob cunt
4231,1, i was actually calling him a fucking cunt x 
4233,1, that guy really is a cunt isnt he?
4235,1, went in dry and made his walls wet xfxfxdx. this doesnt begin to show how fucking hot and creamy his cunt was xfxfxdxxfxfxdxxfxfxdx... goodassxexxa
4237,1, fuck your grandma u cunt
4239,0, what do you take me for xfxfxxxfxfxxxfxfxxxfxfxxxfxfxx
4241,1, expose this cunt 
4243,1, so basically some cunt called some cunt fat and the other was like i didnxexxt call any cunt fat thatxexxs baxexxa 
4247,1, suck your dad you cunt
4249,1,alright every hacked cunt is muted
4251,1,top definition nnfapnnthe onomatopoeic representation of masturbation. often used to suggest that something is attractive.
4253,1, to call a cunt a cunt
4257,1, payback time bitch for being an cunt my followers lets do cumtributes on this pathetic bitch xfxfxxafxfxfxxbxfxfxxae special surprize ixexxa
4259,1,fucking braindead cunt
4261,1, that argentinian bastard is an cunt
4263,1,chew will knee fur bee cunt tent hit.
4265,1, maybe an akb is the massive cunt that reported you.
4271,1,haan kal phone kiya naa aapko another cunt 
4273,1,sticky hot semen fills her cunt panties 
4275,1,and thatxexxs why ya cunt now? xfxfxxxfxfxxxfxfxxxfxfxx thismorning 
4277,1, tbh i think its just people taking the opportunity to call you a cunt which will never get boring
4279,1, so because i say the word cunt a lot im all of a sudden a sexist?
4281,0, someone has just tried to tell me xexxctechnically he didnxexxt win us the points against west haxexxa 
4283,0, the nirodh and malad ads i still remember the jingle were usually postxexxa 
4285,0, i think govt add of nirodh but cant find link that are very rarely played on doordarshan.nndeluxe nirodh?
4287,0, safe sex ad gone to dustbins ..nirodh advertisements used to be shown in good old doordxexxa 
4289,0, actually hes right. earlier nobody banned nirodh ads why.. ? decency in format and presentation.
4291,0, deluxe nirodh waala ad accha tha bacche to samajh hi nahi paate the ki condom ka ad hai yaa chhatri ka. xfxfxxnncondomad conxexxa
4293,0, because of that early nirodh ad i always assocaite pedal boats with sex .
4295,0, my earliest memory of condom ads were as a child watching doordarsh as of a couple pxexxa 
4297,0, yeah. but in india you either have those s ka malad/nirodh ads jis mein kuch samajhxexxa 
4299,0,on the subject of condom ads best condom ad was without a doubt nirodh one.. aaj bhi kahin pyaar hua ikraar huaxexxa 
4301,0,nirodh ka virodh pa 
4303,0, on the subject of condom ads best condom ad was without a doubt nirodh one.. aaj bhi kahin pyaar hua ikraar hua gaanxexxa
4305,1, pappu nirodh chun liya gya
4307,0, no condom ads between am and pm says i ministry ...we have had these ads since the s rigxexxa
4309,0, condomads safesex thoughtpolice population control billions to facepalm nirodh xexxa 
4311,0, i used to see nirodh ads on tv when i was a child. was simply told itxexxs a medicine forxexxa 
4313,0, oh shit i read it bena nirodh adhyaksh chunay gaexfxfxx xfxfxx xfxfxx xfxfxx
4315,0, nirodh chun liye gye...
4317,0, stupid. three decades ago nirodh ads used to be broadcast on tv and radio openly. why? the ads were as sterile as any govt axexxa
4319,0, nirodh shd be allowed...it is make in india....hahahah
4321,0, exactly my point. we have sat through nirodh advts in s. today these are just somxexxa 
4323,0, it was because of family planning objectives and most villagers are asleep by pm. wxexxa 
4325,0, educational ad with a purpose of hiv awareness family planning like nirodh hum do hamare do is no harmxexxa 
4327,0, whats so uncomfortable... movies and tv shows show more than that. or we want that ghxexxa 
4329,0,sanskar vs nirodh 
4331,0,no condom ads in primetime? well we spent the entire teenage watching nirodh ads on primetime when there was only xexxa 
4333,0,i dont think the govt will have any problem with condom ads being played anytime. nnproblem is the way condom adsxexxa 
4335,0, bina nirodh ke?
4337,0, will that include the public service announcements that are nirodh advertisements?
4341,0, and should insist on a rollback of this order for endangering the lives of women and unborn chixexxa
4343,0, deluxe nirodh sabse zyada bikne waale kandome xfxfxxxfxfxx
4345,0,because nirodh had to be advertised at all times of day and night they couldnt really stop private companies doinxexxa 
4347,0, rahul gandhi is the future of india. bend ur knees and bow ur heads bcos in each one of u modi boys wxexxa 
4349,0,we as the invincible films thinks to use a condom brand in our upcomming shofilm. interested companies may ofxexxa 
4351,0, aur hum tere jija lagte hai.... nirodh jaisi surat k
4353,0, kash ki rajiv n nirodh lagaya hota aaj desh k palle ye nirvirodh na padtaxfxfxxxfxfxxxfxfxx
4355,0,stupid. three decades ago nirodh ads used to be broadcast on tv and radio openly. why? the ads were as sterile asxexxa 
4357,0, why is nirodh nirdosh trending? has someone realised their mistake? anyway forget that. on a different note after watching rxexxa
4359,0,condom is good samajh nahin aa raha kya
4361,0,i think the issue may not be just condom ads but some ads in general e.g. some deodorant ads. nnsome ads irrespxexxa 
4363,0, pity you are comparing manforce with nirodh...
4365,0,deluxe nirodh waala ad accha tha bacche to samajh hi nahi paate the ki condom ka ad hai yaa chhatri ka. xfxfxxnncondomad condomads
4367,0, delux nirodh. garbhnirodhak condom purusho.n ke liye. yaun rog or aids ki roktham ke liye laabhdayak
4369,0, the governments nirodh advt should run round the clock not the sunny leone based soft porn
4371,0, bhai nirodh se yaad aya.. xfxfxx 
4373,0, rohit bhainye nirvirodh nkya kahna ye nirodh se bhi xexaxaaxexaxbexexaxbxexaxbxexaxabxexaxxexaxb xexaxbxexax?
4375,0, difference between durex and nirodh.
4377,0, hope this is correctly reported i guess it wants to stop explicit ads nirodh was advertised by govt itself
4379,0, shit for a moment i read nirodh there xfxfxxxfxfxx
4381,0, in good old doordarshan days nirodh ads were shown during commercial breaks and posters were put up atxexxa 
4383,0,remember the famous raj kapoor song pyar hua ikrar hua hai and then the punch line deluxe nirodh that was ad butxexxa 
4385,0, i think the issue may not be just condom ads but some ads in general e.g. some deodorant ads. nnsome ads irrespective oxexxa
4387,0, bhai nirodh se yaad aya.. xfxfxx 
4389,0,no condom ads between am and pm says i ministry ...we have had these ads since thexexxa 
4391,0,in s s while watching condom ad on doordarshan kids used to ask papa nirodh kya hota hain? and answer wasxexxa 
4393,0, so sorry sir....nirvirodh ko maine nirodh padhaaxfxfxxxfxfxxxfxfxx
4395,0, btw which ads are you talking about? the one for deluxe nirodh or the one for malad. if you found thxexxa 
4397,0,nirodh ??? 
4399,0, nirodh ka virodh pa 
4401,0, sir dont u think tht some condom ad r not appropriate for children. earlier condom adxexxa 
4403,0, still remember pyaar hua ikraar hua hainpyaar se phir kyoon darrta hai dilnkehta hai dil rasta mushkixexxa 
4405,0, and should insist on a rollback of this order for endangering the lives of women and unbxexxa 
4407,0,nirodh ka kya virodh kroge tum me bigboss ka fan hu.ncondomads
4409,0, kash baap ne nirodh istemal kiya hota to ye naubat nahi aati 
4411,0, yes i still remember the nirodh adshowed people pedalling in a boat. i nxexxa 
4413,0,i think they should encourage those super mysterious deluxe nirodh/moods ads from doordarshan days. could sense peoxexxa 
4415,0, agree. in the s condom ads for nirodh used to be broadcast. there was nxexxa 
4417,0, absolutely i think the government intent is to promote ads like yester years nirodh then consuxexxa 
4419,0, you are attacking the party smriti irani belongs to. i grew up seeingxexxa 
4421,0, nirodh se adhyashka
4423,0, hope this is correctly reported i guess it wants to stop explicit ads nirodh was advertised by govt itself
4425,0, when you last time make love in front of your kids. see in india problem in condemn adds problem withxexxa 
4427,0, looks like indias population growth rate is going to increase due to this. i grew up watching thexexxa 
4429,0, nwouldnt it be better to insist on non provocative condom ads between am n pm rather than ban? pxexxa 
4431,0, but why didnt i do luch kar na
4433,0, the governments nirodh advt should run round the clock not the sunny leone based soft porn
4435,1, pyaar gadhhaa hai maa kaa bhosda madarchod
4437,1, vanita ji pahile chut rhati hai chit ko land se thok thok ke bhosda ho jaata hai
4439,1, teri mummy ka bhosdanteri behen ka bhosdantu randi ki aulaad thantu randi ki aulaad haintu randi kixexxa 
4441,1, maderchod manager sale teri ma ka bhosda sale jwab kyo nahi deta sale hijde
4443,1, meri ma ka bhosda teri behznka bhoda
4445,1,afridi ki ma ka bhosda sabse long six youraj sing ke nam pe record hai m 
4447,1, pichese teri chut me pura lund pel kr chod rha hu randi tujhe... ghhhaaabbbb ghhhaabbb chikh sxexxa 
4449,0,kya laga rakha hai maachod bc mc
4451,1,gand m landd le k naeaz ka bhen chid teri ma ko kutta chodde hijre desh drohinchoot k diwanenirani li choot se niklxexxa 
4453,1, / sunny leone bana ke chodegenteri maa konsamjh me aaya nmadarchodn/xexxa 
4455,1, teri maa ka bhosda baar aur aiyar ki maa ka bhosda baary d hell u come up n tweetonly so to getxexxa 
4457,1,maa ka bhosda arey bhai bhai bhai a. xfxfxxxfxfxxxfxfxxxfxfxx
4459,1, hinduwo ki maka bhosda maderchodo jis din dimaag kharaab ho gya ousi din soot samait sara hisab kitab barabxexxa 
4461,1, is baasu ki ma ka bhosda saala madharchod hai kis jagah ka ye bahanxexxa 
4463,1,hardik loda teri ma ka bhosda or tuj ko jo bolunga to teri gand fat jayegi
4465,1, teri maa ki bhosdi ka bhosda bana denge randi ki aulad kutte ki beej bhen ki londi randiyon ko shaxexxa 
4467,1, teri chut m jayega to chut nhi bhosda hojayega nkitani fategi chut yakin b nhi karegi
4469,1, aaj tu v aag se apni maa ka bhosda jala le
4471,1,tumhari ma ki chut tumhari ma ka bhosda 
4473,1, di me bhi apne bhosda ko chut hi bolti hu
4475,1, aur nhi problem solve krwate hai inki maa ka bhosda madarchod company chor sale madarchod kutte kamine
4477,1,kiski chut ka bhosda banau 
4481,1,tl ka bhosda kar diya virushka ka chutiyape se
4483,1, maaka bhosda likhi dalal modi ka chamcha sanghi
4485,1, teri maa ka bhosda randiyee
4487,1, / xexaxbxexaxdxexaxbxexaxxexaxxexaxb itta maarege madrchod kinchauraahe pe bheekh maageganrandi ke aulaxexxa 
4489,1, teri maa ka bhosda harami ke pille apni bivi beti sambhal nahi to ......chud jayxexxa 
4491,1, tu bata jhaatu tere idol ne kitne mos jite hai overseas mein
4493,1, pakistan ka maa ka bhosda
4495,1,hijre teri ma ko kb chod gya sambha ab tu khud bol gyanmaderchodnmodi yera bap hnhijrensex k bhookhe modinirani kixexxa 
4497,1, on a serious note xexxcabdul ki maa ka bhosdaxexxd
4499,1,teri bhen ki choot nma chudane gya tha nawaz senya land chatne gya tha nawaz kanteri ma ka bhoddanhafeez se teri maxexxa 
4501,1, teri maa ka bhosda madrchod attention seeker spotted. xfxfxxb 
4503,1, teri ma ka bhosda randi ya randuve
4505,1, bhai duniya ki maa ka bhosda tu aam aadmi hai tu jeetega behenchod
4507,1,teri ma ka bhosdanbhen chod ab tk jhooth bol k desh ko bewkoof bnata rahanye maderchodncherp hijreniski ma chod foxexxa 
4509,0, troll karne se pehle ye jaan le k kohli bhi pehla match haara tha auxexxa 
4511,1,bhosda daar barish hori hay
4513,1, teri maaka bhosda randi ke.....ab hindustan me gandhigiri band modigiri shuru h
4515,1, phone kro is no pr tumhari maa ka bhosda madarchod
4517,1,michele oliver teri ma ka bhosda
4519,1, kinnar patel ki maa ka bhosda
4521,1,saalo maa ka bhosda silvane tak to india mein aate ho baat karte ho st innings ki?? 
4525,1, uski ma ka bhosda sale ko ye dikhak koi 
4527,1, karan patel ki maa ka bhosda
4529,1,ku ki teri bjp kandhar m ma chuda aa gae thintu sr lene gyanbhen chod hijrentatti kha k aa gyanchina pak koninchxexxa 
4531,1, tu rahul gandy ki nazayaz aulaad he be kya kathwe . bhul gaya madarchod ke gujrat rxexxa 
4533,1,referee ka bhosda.
4535,1, are yaar fawad khan ki maa ka bhosda.. nbc ke bahut actor khel chuka hai xfxfxxxfxfxx
4537,1, bhosda daar barish hori hay
4539,1,suhagraat nanushka baby talk dirty to me virat bhenchod teri maa ka bhosda. catch pakadne nahi aata kya madarchod nvirushkawedding
4541,1, teri amma ka bhosda madarchod kate lund
4543,1, teri maa ki choot teri maa ka bhosda lauda laundiya chinal ki pakistan ki maa ki chooxexxa 
4545,1, bhosda ho gaya hai bhai ab kay dhire hath pura hi dale be bol
4547,1, yeh ma ka bhosda madarboardxfxfxxxfxfxx 
4551,1, we love afganisthan ..nsath mainnpakistan ki maa ka bhosda..npkmkb
4553,1, lawda.. modi kii maa chut mein amit bhai ka bhosda
4555,1, shilpa randi aur uske fans ki maa ka bhosda
4557,1,refrees leke barcelona se rokdanchudate apni maa ka bhosdanucldrawnfuck barcelona
